sample_uid,split,scene_id,sequence_id,frame_id,height_m,height_category,scene_category,gt_instances,pred_instances,iou_threshold,tp,fp,fn,precision,recall,f1,absolute_count_error
scene_08_30_000120,test,scene_08,scene_08,000120,30,30,scene_08,25,18,0.25,0,18,25,0.0,0.0,0.0,7
scene_08_30_000120,test,scene_08,scene_08,000120,30,30,scene_08,25,18,0.5,0,18,25,0.0,0.0,0.0,7
scene_08_30_000121,test,scene_08,scene_08,000121,30,30,scene_08,26,12,0.25,0,12,26,0.0,0.0,0.0,14
scene_08_30_000121,test,scene_08,scene_08,000121,30,30,scene_08,26,12,0.5,0,12,26,0.0,0.0,0.0,14
scene_08_30_000122,test,scene_08,scene_08,000122,30,30,scene_08,25,11,0.25,0,11,25,0.0,0.0,0.0,14
scene_08_30_000122,test,scene_08,scene_08,000122,30,30,scene_08,25,11,0.5,0,11,25,0.0,0.0,0.0,14
scene_08_30_000123,test,scene_08,scene_08,000123,30,30,scene_08,28,20,0.25,0,20,28,0.0,0.0,0.0,8
scene_08_30_000123,test,scene_08,scene_08,000123,30,30,scene_08,28,20,0.5,0,20,28,0.0,0.0,0.0,8
scene_08_30_000124,test,scene_08,scene_08,000124,30,30,scene_08,34,9,0.25,0,9,34,0.0,0.0,0.0,25
scene_08_30_000124,test,scene_08,scene_08,000124,30,30,scene_08,34,9,0.5,0,9,34,0.0,0.0,0.0,25
scene_08_30_000125,test,scene_08,scene_08,000125,30,30,scene_08,29,20,0.25,1,19,28,0.05,0.034482758620689655,0.04081632653061224,9
scene_08_30_000125,test,scene_08,scene_08,000125,30,30,scene_08,29,20,0.5,0,20,29,0.0,0.0,0.0,9
scene_08_30_000126,test,scene_08,scene_08,000126,30,30,scene_08,25,22,0.25,2,20,23,0.09090909090909091,0.08,0.0851063829787234,3
scene_08_30_000126,test,scene_08,scene_08,000126,30,30,scene_08,25,22,0.5,0,22,25,0.0,0.0,0.0,3
scene_08_30_000127,test,scene_08,scene_08,000127,30,30,scene_08,24,15,0.25,3,12,21,0.2,0.125,0.15384615384615385,9
scene_08_30_000127,test,scene_08,scene_08,000127,30,30,scene_08,24,15,0.5,0,15,24,0.0,0.0,0.0,9
scene_08_30_000128,test,scene_08,scene_08,000128,30,30,scene_08,24,12,0.25,0,12,24,0.0,0.0,0.0,12
scene_08_30_000128,test,scene_08,scene_08,000128,30,30,scene_08,24,12,0.5,0,12,24,0.0,0.0,0.0,12
scene_08_30_000129,test,scene_08,scene_08,000129,30,30,scene_08,25,10,0.25,0,10,25,0.0,0.0,0.0,15
scene_08_30_000129,test,scene_08,scene_08,000129,30,30,scene_08,25,10,0.5,0,10,25,0.0,0.0,0.0,15
scene_08_30_000130,test,scene_08,scene_08,000130,30,30,scene_08,18,10,0.25,0,10,18,0.0,0.0,0.0,8
scene_08_30_000130,test,scene_08,scene_08,000130,30,30,scene_08,18,10,0.5,0,10,18,0.0,0.0,0.0,8
scene_08_30_000131,test,scene_08,scene_08,000131,30,30,scene_08,13,13,0.25,0,13,13,0.0,0.0,0.0,0
scene_08_30_000131,test,scene_08,scene_08,000131,30,30,scene_08,13,13,0.5,0,13,13,0.0,0.0,0.0,0
scene_08_30_000132,test,scene_08,scene_08,000132,30,30,scene_08,8,5,0.25,0,5,8,0.0,0.0,0.0,3
scene_08_30_000132,test,scene_08,scene_08,000132,30,30,scene_08,8,5,0.5,0,5,8,0.0,0.0,0.0,3
scene_08_30_000135,test,scene_08,scene_08,000135,30,30,scene_08,7,5,0.25,0,5,7,0.0,0.0,0.0,2
scene_08_30_000135,test,scene_08,scene_08,000135,30,30,scene_08,7,5,0.5,0,5,7,0.0,0.0,0.0,2
scene_08_30_000136,test,scene_08,scene_08,000136,30,30,scene_08,17,7,0.25,0,7,17,0.0,0.0,0.0,10
scene_08_30_000136,test,scene_08,scene_08,000136,30,30,scene_08,17,7,0.5,0,7,17,0.0,0.0,0.0,10
scene_08_30_000137,test,scene_08,scene_08,000137,30,30,scene_08,16,7,0.25,0,7,16,0.0,0.0,0.0,9
scene_08_30_000137,test,scene_08,scene_08,000137,30,30,scene_08,16,7,0.5,0,7,16,0.0,0.0,0.0,9
scene_08_30_000138,test,scene_08,scene_08,000138,30,30,scene_08,17,18,0.25,0,18,17,0.0,0.0,0.0,1
scene_08_30_000138,test,scene_08,scene_08,000138,30,30,scene_08,17,18,0.5,0,18,17,0.0,0.0,0.0,1
scene_08_30_000139,test,scene_08,scene_08,000139,30,30,scene_08,16,7,0.25,0,7,16,0.0,0.0,0.0,9
scene_08_30_000139,test,scene_08,scene_08,000139,30,30,scene_08,16,7,0.5,0,7,16,0.0,0.0,0.0,9
scene_08_30_000140,test,scene_08,scene_08,000140,30,30,scene_08,21,6,0.25,0,6,21,0.0,0.0,0.0,15
scene_08_30_000140,test,scene_08,scene_08,000140,30,30,scene_08,21,6,0.5,0,6,21,0.0,0.0,0.0,15
scene_08_30_000141,test,scene_08,scene_08,000141,30,30,scene_08,23,10,0.25,0,10,23,0.0,0.0,0.0,13
scene_08_30_000141,test,scene_08,scene_08,000141,30,30,scene_08,23,10,0.5,0,10,23,0.0,0.0,0.0,13
scene_08_30_000142,test,scene_08,scene_08,000142,30,30,scene_08,22,13,0.25,3,10,19,0.23076923076923078,0.13636363636363635,0.17142857142857143,9
scene_08_30_000142,test,scene_08,scene_08,000142,30,30,scene_08,22,13,0.5,0,13,22,0.0,0.0,0.0,9
scene_08_30_000143,test,scene_08,scene_08,000143,30,30,scene_08,25,16,0.25,1,15,24,0.0625,0.04,0.04878048780487805,9
scene_08_30_000143,test,scene_08,scene_08,000143,30,30,scene_08,25,16,0.5,0,16,25,0.0,0.0,0.0,9
scene_08_30_000144,test,scene_08,scene_08,000144,30,30,scene_08,29,14,0.25,1,13,28,0.07142857142857142,0.034482758620689655,0.046511627906976744,15
scene_08_30_000144,test,scene_08,scene_08,000144,30,30,scene_08,29,14,0.5,0,14,29,0.0,0.0,0.0,15
scene_08_30_000145,test,scene_08,scene_08,000145,30,30,scene_08,34,24,0.25,2,22,32,0.08333333333333333,0.058823529411764705,0.06896551724137931,10
scene_08_30_000145,test,scene_08,scene_08,000145,30,30,scene_08,34,24,0.5,0,24,34,0.0,0.0,0.0,10
scene_08_30_000146,test,scene_08,scene_08,000146,30,30,scene_08,26,23,0.25,0,23,26,0.0,0.0,0.0,3
scene_08_30_000146,test,scene_08,scene_08,000146,30,30,scene_08,26,23,0.5,0,23,26,0.0,0.0,0.0,3
scene_08_30_000147,test,scene_08,scene_08,000147,30,30,scene_08,17,8,0.25,1,7,16,0.125,0.058823529411764705,0.08,9
scene_08_30_000147,test,scene_08,scene_08,000147,30,30,scene_08,17,8,0.5,0,8,17,0.0,0.0,0.0,9
scene_08_30_000148,test,scene_08,scene_08,000148,30,30,scene_08,13,16,0.25,0,16,13,0.0,0.0,0.0,3
scene_08_30_000148,test,scene_08,scene_08,000148,30,30,scene_08,13,16,0.5,0,16,13,0.0,0.0,0.0,3
scene_08_30_000149,test,scene_08,scene_08,000149,30,30,scene_08,13,12,0.25,0,12,13,0.0,0.0,0.0,1
scene_08_30_000149,test,scene_08,scene_08,000149,30,30,scene_08,13,12,0.5,0,12,13,0.0,0.0,0.0,1
scene_08_30_000150,test,scene_08,scene_08,000150,30,30,scene_08,11,13,0.25,0,13,11,0.0,0.0,0.0,2
scene_08_30_000150,test,scene_08,scene_08,000150,30,30,scene_08,11,13,0.5,0,13,11,0.0,0.0,0.0,2
scene_08_30_000151,test,scene_08,scene_08,000151,30,30,scene_08,7,13,0.25,0,13,7,0.0,0.0,0.0,6
scene_08_30_000151,test,scene_08,scene_08,000151,30,30,scene_08,7,13,0.5,0,13,7,0.0,0.0,0.0,6
scene_08_30_000152,test,scene_08,scene_08,000152,30,30,scene_08,23,12,0.25,0,12,23,0.0,0.0,0.0,11
scene_08_30_000152,test,scene_08,scene_08,000152,30,30,scene_08,23,12,0.5,0,12,23,0.0,0.0,0.0,11
scene_08_30_000153,test,scene_08,scene_08,000153,30,30,scene_08,18,7,0.25,0,7,18,0.0,0.0,0.0,11
scene_08_30_000153,test,scene_08,scene_08,000153,30,30,scene_08,18,7,0.5,0,7,18,0.0,0.0,0.0,11
scene_08_30_000154,test,scene_08,scene_08,000154,30,30,scene_08,22,7,0.25,0,7,22,0.0,0.0,0.0,15
scene_08_30_000154,test,scene_08,scene_08,000154,30,30,scene_08,22,7,0.5,0,7,22,0.0,0.0,0.0,15
scene_08_30_000155,test,scene_08,scene_08,000155,30,30,scene_08,22,11,0.25,1,10,21,0.09090909090909091,0.045454545454545456,0.06060606060606061,11
scene_08_30_000155,test,scene_08,scene_08,000155,30,30,scene_08,22,11,0.5,0,11,22,0.0,0.0,0.0,11
scene_08_30_000156,test,scene_08,scene_08,000156,30,30,scene_08,29,26,0.25,1,25,28,0.038461538461538464,0.034482758620689655,0.03636363636363636,3
scene_08_30_000156,test,scene_08,scene_08,000156,30,30,scene_08,29,26,0.5,0,26,29,0.0,0.0,0.0,3
scene_08_30_000157,test,scene_08,scene_08,000157,30,30,scene_08,25,19,0.25,0,19,25,0.0,0.0,0.0,6
scene_08_30_000157,test,scene_08,scene_08,000157,30,30,scene_08,25,19,0.5,0,19,25,0.0,0.0,0.0,6
scene_08_30_000158,test,scene_08,scene_08,000158,30,30,scene_08,21,22,0.25,1,21,20,0.045454545454545456,0.047619047619047616,0.046511627906976744,1
scene_08_30_000158,test,scene_08,scene_08,000158,30,30,scene_08,21,22,0.5,0,22,21,0.0,0.0,0.0,1
scene_08_30_000159,test,scene_08,scene_08,000159,30,30,scene_08,20,9,0.25,0,9,20,0.0,0.0,0.0,11
scene_08_30_000159,test,scene_08,scene_08,000159,30,30,scene_08,20,9,0.5,0,9,20,0.0,0.0,0.0,11
scene_08_30_000160,test,scene_08,scene_08,000160,30,30,scene_08,21,11,0.25,0,11,21,0.0,0.0,0.0,10
scene_08_30_000160,test,scene_08,scene_08,000160,30,30,scene_08,21,11,0.5,0,11,21,0.0,0.0,0.0,10
scene_08_30_000161,test,scene_08,scene_08,000161,30,30,scene_08,19,10,0.25,0,10,19,0.0,0.0,0.0,9
scene_08_30_000161,test,scene_08,scene_08,000161,30,30,scene_08,19,10,0.5,0,10,19,0.0,0.0,0.0,9
scene_08_30_000162,test,scene_08,scene_08,000162,30,30,scene_08,16,8,0.25,0,8,16,0.0,0.0,0.0,8
scene_08_30_000162,test,scene_08,scene_08,000162,30,30,scene_08,16,8,0.5,0,8,16,0.0,0.0,0.0,8
scene_08_30_000163,test,scene_08,scene_08,000163,30,30,scene_08,12,3,0.25,0,3,12,0.0,0.0,0.0,9
scene_08_30_000163,test,scene_08,scene_08,000163,30,30,scene_08,12,3,0.5,0,3,12,0.0,0.0,0.0,9
scene_08_30_000164,test,scene_08,scene_08,000164,30,30,scene_08,6,0,0.25,0,0,6,0.0,0.0,0.0,6
scene_08_30_000164,test,scene_08,scene_08,000164,30,30,scene_08,6,0,0.5,0,0,6,0.0,0.0,0.0,6
scene_08_30_000166,test,scene_08,scene_08,000166,30,30,scene_08,11,2,0.25,0,2,11,0.0,0.0,0.0,9
scene_08_30_000166,test,scene_08,scene_08,000166,30,30,scene_08,11,2,0.5,0,2,11,0.0,0.0,0.0,9
scene_08_30_000167,test,scene_08,scene_08,000167,30,30,scene_08,11,2,0.25,0,2,11,0.0,0.0,0.0,9
scene_08_30_000167,test,scene_08,scene_08,000167,30,30,scene_08,11,2,0.5,0,2,11,0.0,0.0,0.0,9
scene_08_30_000168,test,scene_08,scene_08,000168,30,30,scene_08,15,4,0.25,0,4,15,0.0,0.0,0.0,11
scene_08_30_000168,test,scene_08,scene_08,000168,30,30,scene_08,15,4,0.5,0,4,15,0.0,0.0,0.0,11
scene_08_30_000169,test,scene_08,scene_08,000169,30,30,scene_08,16,12,0.25,0,12,16,0.0,0.0,0.0,4
scene_08_30_000169,test,scene_08,scene_08,000169,30,30,scene_08,16,12,0.5,0,12,16,0.0,0.0,0.0,4
scene_08_30_000170,test,scene_08,scene_08,000170,30,30,scene_08,22,10,0.25,0,10,22,0.0,0.0,0.0,12
scene_08_30_000170,test,scene_08,scene_08,000170,30,30,scene_08,22,10,0.5,0,10,22,0.0,0.0,0.0,12
scene_08_30_000171,test,scene_08,scene_08,000171,30,30,scene_08,19,14,0.25,0,14,19,0.0,0.0,0.0,5
scene_08_30_000171,test,scene_08,scene_08,000171,30,30,scene_08,19,14,0.5,0,14,19,0.0,0.0,0.0,5
scene_08_30_000172,test,scene_08,scene_08,000172,30,30,scene_08,18,10,0.25,0,10,18,0.0,0.0,0.0,8
scene_08_30_000172,test,scene_08,scene_08,000172,30,30,scene_08,18,10,0.5,0,10,18,0.0,0.0,0.0,8
scene_08_30_000173,test,scene_08,scene_08,000173,30,30,scene_08,19,12,0.25,0,12,19,0.0,0.0,0.0,7
scene_08_30_000173,test,scene_08,scene_08,000173,30,30,scene_08,19,12,0.5,0,12,19,0.0,0.0,0.0,7
scene_08_30_000174,test,scene_08,scene_08,000174,30,30,scene_08,22,12,0.25,0,12,22,0.0,0.0,0.0,10
scene_08_30_000174,test,scene_08,scene_08,000174,30,30,scene_08,22,12,0.5,0,12,22,0.0,0.0,0.0,10
scene_08_30_000175,test,scene_08,scene_08,000175,30,30,scene_08,19,13,0.25,1,12,18,0.07692307692307693,0.05263157894736842,0.0625,6
scene_08_30_000175,test,scene_08,scene_08,000175,30,30,scene_08,19,13,0.5,0,13,19,0.0,0.0,0.0,6
scene_08_30_000176,test,scene_08,scene_08,000176,30,30,scene_08,16,14,0.25,1,13,15,0.07142857142857142,0.0625,0.06666666666666667,2
scene_08_30_000176,test,scene_08,scene_08,000176,30,30,scene_08,16,14,0.5,0,14,16,0.0,0.0,0.0,2
scene_08_30_000177,test,scene_08,scene_08,000177,30,30,scene_08,15,25,0.25,0,25,15,0.0,0.0,0.0,10
scene_08_30_000177,test,scene_08,scene_08,000177,30,30,scene_08,15,25,0.5,0,25,15,0.0,0.0,0.0,10
scene_08_30_000178,test,scene_08,scene_08,000178,30,30,scene_08,14,17,0.25,0,17,14,0.0,0.0,0.0,3
scene_08_30_000178,test,scene_08,scene_08,000178,30,30,scene_08,14,17,0.5,0,17,14,0.0,0.0,0.0,3
scene_08_30_000179,test,scene_08,scene_08,000179,30,30,scene_08,16,13,0.25,0,13,16,0.0,0.0,0.0,3
scene_08_30_000179,test,scene_08,scene_08,000179,30,30,scene_08,16,13,0.5,0,13,16,0.0,0.0,0.0,3
scene_08_30_000180,test,scene_08,scene_08,000180,30,30,scene_08,13,7,0.25,0,7,13,0.0,0.0,0.0,6
scene_08_30_000180,test,scene_08,scene_08,000180,30,30,scene_08,13,7,0.5,0,7,13,0.0,0.0,0.0,6
scene_08_30_000181,test,scene_08,scene_08,000181,30,30,scene_08,13,8,0.25,0,8,13,0.0,0.0,0.0,5
scene_08_30_000181,test,scene_08,scene_08,000181,30,30,scene_08,13,8,0.5,0,8,13,0.0,0.0,0.0,5
scene_08_30_000182,test,scene_08,scene_08,000182,30,30,scene_08,11,3,0.25,0,3,11,0.0,0.0,0.0,8
scene_08_30_000182,test,scene_08,scene_08,000182,30,30,scene_08,11,3,0.5,0,3,11,0.0,0.0,0.0,8
scene_08_30_000183,test,scene_08,scene_08,000183,30,30,scene_08,8,6,0.25,0,6,8,0.0,0.0,0.0,2
scene_08_30_000183,test,scene_08,scene_08,000183,30,30,scene_08,8,6,0.5,0,6,8,0.0,0.0,0.0,2
scene_08_30_000185,test,scene_08,scene_08,000185,30,30,scene_08,13,11,0.25,0,11,13,0.0,0.0,0.0,2
scene_08_30_000185,test,scene_08,scene_08,000185,30,30,scene_08,13,11,0.5,0,11,13,0.0,0.0,0.0,2
scene_08_30_000186,test,scene_08,scene_08,000186,30,30,scene_08,16,9,0.25,0,9,16,0.0,0.0,0.0,7
scene_08_30_000186,test,scene_08,scene_08,000186,30,30,scene_08,16,9,0.5,0,9,16,0.0,0.0,0.0,7
scene_08_30_000187,test,scene_08,scene_08,000187,30,30,scene_08,19,21,0.25,0,21,19,0.0,0.0,0.0,2
scene_08_30_000187,test,scene_08,scene_08,000187,30,30,scene_08,19,21,0.5,0,21,19,0.0,0.0,0.0,2
scene_08_30_000188,test,scene_08,scene_08,000188,30,30,scene_08,15,21,0.25,0,21,15,0.0,0.0,0.0,6
scene_08_30_000188,test,scene_08,scene_08,000188,30,30,scene_08,15,21,0.5,0,21,15,0.0,0.0,0.0,6
scene_08_30_000189,test,scene_08,scene_08,000189,30,30,scene_08,16,21,0.25,0,21,16,0.0,0.0,0.0,5
scene_08_30_000189,test,scene_08,scene_08,000189,30,30,scene_08,16,21,0.5,0,21,16,0.0,0.0,0.0,5
scene_08_30_000190,test,scene_08,scene_08,000190,30,30,scene_08,17,18,0.25,0,18,17,0.0,0.0,0.0,1
scene_08_30_000190,test,scene_08,scene_08,000190,30,30,scene_08,17,18,0.5,0,18,17,0.0,0.0,0.0,1
scene_08_30_000191,test,scene_08,scene_08,000191,30,30,scene_08,18,18,0.25,0,18,18,0.0,0.0,0.0,0
scene_08_30_000191,test,scene_08,scene_08,000191,30,30,scene_08,18,18,0.5,0,18,18,0.0,0.0,0.0,0
scene_08_30_000192,test,scene_08,scene_08,000192,30,30,scene_08,22,13,0.25,1,12,21,0.07692307692307693,0.045454545454545456,0.05714285714285714,9
scene_08_30_000192,test,scene_08,scene_08,000192,30,30,scene_08,22,13,0.5,0,13,22,0.0,0.0,0.0,9
scene_08_30_000193,test,scene_08,scene_08,000193,30,30,scene_08,17,17,0.25,0,17,17,0.0,0.0,0.0,0
scene_08_30_000193,test,scene_08,scene_08,000193,30,30,scene_08,17,17,0.5,0,17,17,0.0,0.0,0.0,0
scene_08_30_000194,test,scene_08,scene_08,000194,30,30,scene_08,16,17,0.25,0,17,16,0.0,0.0,0.0,1
scene_08_30_000194,test,scene_08,scene_08,000194,30,30,scene_08,16,17,0.5,0,17,16,0.0,0.0,0.0,1
scene_08_30_000195,test,scene_08,scene_08,000195,30,30,scene_08,11,13,0.25,0,13,11,0.0,0.0,0.0,2
scene_08_30_000195,test,scene_08,scene_08,000195,30,30,scene_08,11,13,0.5,0,13,11,0.0,0.0,0.0,2
scene_08_30_000196,test,scene_08,scene_08,000196,30,30,scene_08,21,20,0.25,0,20,21,0.0,0.0,0.0,1
scene_08_30_000196,test,scene_08,scene_08,000196,30,30,scene_08,21,20,0.5,0,20,21,0.0,0.0,0.0,1
scene_08_30_000197,test,scene_08,scene_08,000197,30,30,scene_08,22,29,0.25,0,29,22,0.0,0.0,0.0,7
scene_08_30_000197,test,scene_08,scene_08,000197,30,30,scene_08,22,29,0.5,0,29,22,0.0,0.0,0.0,7
scene_08_30_000198,test,scene_08,scene_08,000198,30,30,scene_08,24,10,0.25,0,10,24,0.0,0.0,0.0,14
scene_08_30_000198,test,scene_08,scene_08,000198,30,30,scene_08,24,10,0.5,0,10,24,0.0,0.0,0.0,14
scene_08_30_000199,test,scene_08,scene_08,000199,30,30,scene_08,22,14,0.25,0,14,22,0.0,0.0,0.0,8
scene_08_30_000199,test,scene_08,scene_08,000199,30,30,scene_08,22,14,0.5,0,14,22,0.0,0.0,0.0,8
scene_08_30_000200,test,scene_08,scene_08,000200,30,30,scene_08,21,10,0.25,1,9,20,0.1,0.047619047619047616,0.06451612903225806,11
scene_08_30_000200,test,scene_08,scene_08,000200,30,30,scene_08,21,10,0.5,0,10,21,0.0,0.0,0.0,11
scene_08_30_000201,test,scene_08,scene_08,000201,30,30,scene_08,19,20,0.25,1,19,18,0.05,0.05263157894736842,0.05128205128205128,1
scene_08_30_000201,test,scene_08,scene_08,000201,30,30,scene_08,19,20,0.5,0,20,19,0.0,0.0,0.0,1
scene_08_30_000202,test,scene_08,scene_08,000202,30,30,scene_08,16,20,0.25,3,17,13,0.15,0.1875,0.16666666666666666,4
scene_08_30_000202,test,scene_08,scene_08,000202,30,30,scene_08,16,20,0.5,0,20,16,0.0,0.0,0.0,4
scene_08_30_000203,test,scene_08,scene_08,000203,30,30,scene_08,17,23,0.25,0,23,17,0.0,0.0,0.0,6
scene_08_30_000203,test,scene_08,scene_08,000203,30,30,scene_08,17,23,0.5,0,23,17,0.0,0.0,0.0,6
scene_08_30_000204,test,scene_08,scene_08,000204,30,30,scene_08,17,13,0.25,0,13,17,0.0,0.0,0.0,4
scene_08_30_000204,test,scene_08,scene_08,000204,30,30,scene_08,17,13,0.5,0,13,17,0.0,0.0,0.0,4
scene_08_30_000205,test,scene_08,scene_08,000205,30,30,scene_08,19,12,0.25,0,12,19,0.0,0.0,0.0,7
scene_08_30_000205,test,scene_08,scene_08,000205,30,30,scene_08,19,12,0.5,0,12,19,0.0,0.0,0.0,7
scene_08_30_000206,test,scene_08,scene_08,000206,30,30,scene_08,20,15,0.25,0,15,20,0.0,0.0,0.0,5
scene_08_30_000206,test,scene_08,scene_08,000206,30,30,scene_08,20,15,0.5,0,15,20,0.0,0.0,0.0,5
scene_08_30_000207,test,scene_08,scene_08,000207,30,30,scene_08,17,18,0.25,1,17,16,0.05555555555555555,0.058823529411764705,0.05714285714285714,1
scene_08_30_000207,test,scene_08,scene_08,000207,30,30,scene_08,17,18,0.5,0,18,17,0.0,0.0,0.0,1
scene_08_30_000208,test,scene_08,scene_08,000208,30,30,scene_08,14,24,0.25,0,24,14,0.0,0.0,0.0,10
scene_08_30_000208,test,scene_08,scene_08,000208,30,30,scene_08,14,24,0.5,0,24,14,0.0,0.0,0.0,10
scene_08_30_000209,test,scene_08,scene_08,000209,30,30,scene_08,15,11,0.25,0,11,15,0.0,0.0,0.0,4
scene_08_30_000209,test,scene_08,scene_08,000209,30,30,scene_08,15,11,0.5,0,11,15,0.0,0.0,0.0,4
scene_08_30_000210,test,scene_08,scene_08,000210,30,30,scene_08,11,18,0.25,0,18,11,0.0,0.0,0.0,7
scene_08_30_000210,test,scene_08,scene_08,000210,30,30,scene_08,11,18,0.5,0,18,11,0.0,0.0,0.0,7
scene_08_30_000211,test,scene_08,scene_08,000211,30,30,scene_08,10,15,0.25,0,15,10,0.0,0.0,0.0,5
scene_08_30_000211,test,scene_08,scene_08,000211,30,30,scene_08,10,15,0.5,0,15,10,0.0,0.0,0.0,5
scene_08_30_000212,test,scene_08,scene_08,000212,30,30,scene_08,9,16,0.25,0,16,9,0.0,0.0,0.0,7
scene_08_30_000212,test,scene_08,scene_08,000212,30,30,scene_08,9,16,0.5,0,16,9,0.0,0.0,0.0,7
scene_08_30_000213,test,scene_08,scene_08,000213,30,30,scene_08,15,19,0.25,0,19,15,0.0,0.0,0.0,4
scene_08_30_000213,test,scene_08,scene_08,000213,30,30,scene_08,15,19,0.5,0,19,15,0.0,0.0,0.0,4
scene_08_30_000214,test,scene_08,scene_08,000214,30,30,scene_08,17,17,0.25,0,17,17,0.0,0.0,0.0,0
scene_08_30_000214,test,scene_08,scene_08,000214,30,30,scene_08,17,17,0.5,0,17,17,0.0,0.0,0.0,0
scene_08_30_000215,test,scene_08,scene_08,000215,30,30,scene_08,18,29,0.25,0,29,18,0.0,0.0,0.0,11
scene_08_30_000215,test,scene_08,scene_08,000215,30,30,scene_08,18,29,0.5,0,29,18,0.0,0.0,0.0,11
scene_08_30_000216,test,scene_08,scene_08,000216,30,30,scene_08,28,18,0.25,0,18,28,0.0,0.0,0.0,10
scene_08_30_000216,test,scene_08,scene_08,000216,30,30,scene_08,28,18,0.5,0,18,28,0.0,0.0,0.0,10
scene_08_30_000217,test,scene_08,scene_08,000217,30,30,scene_08,25,25,0.25,0,25,25,0.0,0.0,0.0,0
scene_08_30_000217,test,scene_08,scene_08,000217,30,30,scene_08,25,25,0.5,0,25,25,0.0,0.0,0.0,0
scene_08_30_000218,test,scene_08,scene_08,000218,30,30,scene_08,25,25,0.25,0,25,25,0.0,0.0,0.0,0
scene_08_30_000218,test,scene_08,scene_08,000218,30,30,scene_08,25,25,0.5,0,25,25,0.0,0.0,0.0,0
scene_08_30_000219,test,scene_08,scene_08,000219,30,30,scene_08,21,24,0.25,1,23,20,0.041666666666666664,0.047619047619047616,0.044444444444444446,3
scene_08_30_000219,test,scene_08,scene_08,000219,30,30,scene_08,21,24,0.5,0,24,21,0.0,0.0,0.0,3
scene_08_30_000220,test,scene_08,scene_08,000220,30,30,scene_08,21,8,0.25,1,7,20,0.125,0.047619047619047616,0.06896551724137931,13
scene_08_30_000220,test,scene_08,scene_08,000220,30,30,scene_08,21,8,0.5,0,8,21,0.0,0.0,0.0,13
scene_08_30_000221,test,scene_08,scene_08,000221,30,30,scene_08,26,30,0.25,0,30,26,0.0,0.0,0.0,4
scene_08_30_000221,test,scene_08,scene_08,000221,30,30,scene_08,26,30,0.5,0,30,26,0.0,0.0,0.0,4
scene_08_30_000222,test,scene_08,scene_08,000222,30,30,scene_08,25,15,0.25,0,15,25,0.0,0.0,0.0,10
scene_08_30_000222,test,scene_08,scene_08,000222,30,30,scene_08,25,15,0.5,0,15,25,0.0,0.0,0.0,10
scene_08_30_000223,test,scene_08,scene_08,000223,30,30,scene_08,31,13,0.25,0,13,31,0.0,0.0,0.0,18
scene_08_30_000223,test,scene_08,scene_08,000223,30,30,scene_08,31,13,0.5,0,13,31,0.0,0.0,0.0,18
scene_08_30_000224,test,scene_08,scene_08,000224,30,30,scene_08,29,14,0.25,0,14,29,0.0,0.0,0.0,15
scene_08_30_000224,test,scene_08,scene_08,000224,30,30,scene_08,29,14,0.5,0,14,29,0.0,0.0,0.0,15
scene_08_30_000225,test,scene_08,scene_08,000225,30,30,scene_08,28,12,0.25,1,11,27,0.08333333333333333,0.03571428571428571,0.05,16
scene_08_30_000225,test,scene_08,scene_08,000225,30,30,scene_08,28,12,0.5,0,12,28,0.0,0.0,0.0,16
scene_08_30_000226,test,scene_08,scene_08,000226,30,30,scene_08,23,9,0.25,1,8,22,0.1111111111111111,0.043478260869565216,0.0625,14
scene_08_30_000226,test,scene_08,scene_08,000226,30,30,scene_08,23,9,0.5,0,9,23,0.0,0.0,0.0,14
scene_08_30_000227,test,scene_08,scene_08,000227,30,30,scene_08,20,13,0.25,1,12,19,0.07692307692307693,0.05,0.06060606060606061,7
scene_08_30_000227,test,scene_08,scene_08,000227,30,30,scene_08,20,13,0.5,0,13,20,0.0,0.0,0.0,7
scene_08_30_000228,test,scene_08,scene_08,000228,30,30,scene_08,23,15,0.25,1,14,22,0.06666666666666667,0.043478260869565216,0.05263157894736842,8
scene_08_30_000228,test,scene_08,scene_08,000228,30,30,scene_08,23,15,0.5,0,15,23,0.0,0.0,0.0,8
scene_08_30_000229,test,scene_08,scene_08,000229,30,30,scene_08,21,10,0.25,1,9,20,0.1,0.047619047619047616,0.06451612903225806,11
scene_08_30_000229,test,scene_08,scene_08,000229,30,30,scene_08,21,10,0.5,0,10,21,0.0,0.0,0.0,11
scene_08_30_000230,test,scene_08,scene_08,000230,30,30,scene_08,17,14,0.25,0,14,17,0.0,0.0,0.0,3
scene_08_30_000230,test,scene_08,scene_08,000230,30,30,scene_08,17,14,0.5,0,14,17,0.0,0.0,0.0,3
scene_08_30_000231,test,scene_08,scene_08,000231,30,30,scene_08,19,18,0.25,0,18,19,0.0,0.0,0.0,1
scene_08_30_000231,test,scene_08,scene_08,000231,30,30,scene_08,19,18,0.5,0,18,19,0.0,0.0,0.0,1
scene_08_30_000232,test,scene_08,scene_08,000232,30,30,scene_08,20,13,0.25,0,13,20,0.0,0.0,0.0,7
scene_08_30_000232,test,scene_08,scene_08,000232,30,30,scene_08,20,13,0.5,0,13,20,0.0,0.0,0.0,7
scene_08_30_000233,test,scene_08,scene_08,000233,30,30,scene_08,28,9,0.25,0,9,28,0.0,0.0,0.0,19
